"lat","lon","ward","fatal","total_b","total_v","imp_b","imp_d","speeding","year","month","inj"
38.885607,-77.011562,"Ward 2",0,1,2,0,0,0,2012,4,"Minor Injury"
38.906533,-77.023976,"Ward 2",0,1,2,0,0,0,2012,2,"Major Injury"
38.912606,-77.018925,"Ward 6",0,1,2,0,0,0,2012,1,"Minor Injury"
38.931149,-77.032718,"Ward 1",0,1,2,0,0,0,2012,1,"Major Injury"
38.89846,-77.022933,"Ward 2",0,1,2,0,0,0,2012,1,"Minor Injury"
38.899103,-76.994961,"Ward 6",0,1,2,0,0,0,2012,2,"Minor Injury"
38.916999,-77.027,"Ward 1",0,1,2,0,0,0,2012,2,"Major Injury"
38.913361,-77.018929,"Ward 2",0,1,2,0,0,0,2012,3,"Minor Injury"
38.91589,-77.043436,"Ward 2",0,1,2,0,0,0,2012,3,"Minor Injury"
38.907151,-76.987376,"Ward 5",0,1,2,0,0,0,2012,4,"Minor Injury"
38.902519,-77.029626,"Ward 2",0,1,2,0,0,0,2012,4,"Minor Injury"
38.961292,-77.019895,"Ward 4",0,1,2,0,0,0,2012,3,"Minor Injury"
38.958351,-77.028404,"Ward 4",0,1,3,0,0,0,2012,4,"Minor Injury"
38.926851,-77.025979,"Ward 1",0,1,2,0,0,0,2012,4,"Minor Injury"
38.911549,-77.023967,"Ward 2",0,1,2,0,0,0,2012,4,"Minor Injury"
38.916262,-77.021893,"Ward 1",0,1,2,0,0,0,2012,4,"Major Injury"
38.920361,-77.018027,"Ward 1",0,1,2,0,0,0,2012,5,"Minor Injury"
38.914299,-77.039473,"Ward 2",0,1,2,0,0,0,2012,4,"Minor Injury"
38.931739,-77.0666,"Ward 3",0,1,2,0,0,0,2012,4,"Minor Injury"
38.931832,-77.028229,"Ward 1",0,1,2,0,0,0,2012,5,"Major Injury"
38.911671,-77.065796,"Ward 2",0,1,1,0,0,0,2012,5,"Major Injury"
38.907691,-77.016078,"Ward 2",0,1,2,0,0,0,2012,5,"Minor Injury"
38.951065,-77.074661,"Ward 3",0,1,2,0,0,0,2012,6,"Minor Injury"
38.956367,-77.027838,"Ward 4",0,1,2,0,0,0,2012,5,"Minor Injury"
38.892931,-76.942588,"Ward 7",0,1,2,0,0,0,2012,6,"Minor Injury"
38.911121,-77.027038,"Ward 2",0,1,2,0,0,0,2012,6,"Major Injury"
38.839874,-76.993602,"Ward 8",0,1,2,0,0,0,2012,6,"Minor Injury"
38.900694,-77.05587,"Ward 2",0,1,2,0,0,0,2012,6,"Minor Injury"
38.927074,-77.036877,"Ward 1",0,1,2,0,0,0,2012,6,"Major Injury"
38.902102,-77.021919,"Ward 2",0,1,2,0,0,0,2012,6,"Minor Injury"
38.911126,-77.038486,"Ward 2",0,1,1,0,0,0,2012,6,"Minor Injury"
38.908909,-77.00456,"Ward 5",0,1,1,0,0,0,2012,6,"Minor Injury"
38.909635,-77.048674,"Ward 2",0,1,2,0,0,0,2012,6,"Minor Injury"
38.93682,-77.074661,"Ward 3",0,1,2,0,0,0,2012,6,"Minor Injury"
38.917855,-77.017635,"Ward 1",0,1,2,0,0,0,2015,8,"Minor Injury"
38.898447,-77.021914,"Ward 2",0,1,2,0,0,0,2014,3,"Major Injury"
38.905058,-77.068634,"Ward 2",0,1,2,0,0,0,2014,3,"Minor Injury"
38.827787,-77.005877,"Ward 8",0,1,2,0,0,0,2014,7,"Minor Injury"
38.915574,-77.041658,"Ward 2",0,1,2,0,0,0,2013,12,"Major Injury"
38.91629,-77.029624,"Ward 1",0,1,2,0,0,0,2014,7,"Minor Injury"
38.908253,-77.048801,"Ward 2",0,1,1,0,0,0,2015,8,"Minor Injury"
38.940439,-77.033243,"Ward 4",0,1,2,0,0,0,2021,8,"Minor Injury"
38.920246,-77.025399,"Ward 1",0,1,1,0,0,0,2015,8,"Minor Injury"
38.908237,-77.034711,"Ward 2",0,1,1,0,0,0,2015,9,"Minor Injury"
38.899892,-77.006954,"Ward 6",0,1,1,0,0,0,2015,9,"Major Injury"
38.937556,-77.032617,"Ward 4",0,1,1,0,0,0,2015,9,"Minor Injury"
38.903683,-77.040111,"Ward 2",0,1,1,0,0,0,2015,9,"Minor Injury"
38.949762,-77.026981,"Ward 4",0,2,1,0,0,0,2015,8,"Minor Injury"
38.896081,-77.027005,"Ward 2",0,1,2,0,0,0,2015,9,"Minor Injury"
38.924338,-76.997284,"Ward 5",0,1,2,0,0,0,2015,8,"Unknown Injury"
38.947089,-77.069441,"Ward 3",0,1,1,0,0,0,2021,8,"Minor Injury"
38.965509,-77.036015,"Ward 4",0,1,1,0,0,0,2015,9,"Minor Injury"
38.82486,-76.999634,"Ward 8",0,1,1,0,0,0,2015,8,"Minor Injury"
38.915776,-77.012191,"Ward 5",0,1,1,0,0,0,2015,8,"Minor Injury"
38.91814,-77.020761,"Ward 1",0,1,1,0,0,0,2015,8,"Minor Injury"
38.881212,-76.996209,"Ward 6",0,1,1,0,0,0,2015,9,"Minor Injury"
38.958524,-77.033196,"Ward 4",0,1,1,0,0,0,2015,8,"Minor Injury"
38.831614,-77.008112,"Ward 8",0,2,1,0,1,0,2015,9,"Minor Injury"
38.892375,-77.041229,"Ward 2",0,1,1,0,0,0,2015,9,"Major Injury"
38.915246,-77.009021,"Ward 5",0,1,1,0,0,0,2015,9,"Minor Injury"
38.876225,-76.991605,"Ward 6",0,1,1,0,0,0,2015,8,"Minor Injury"
38.956309,-77.070189,"Ward 3",0,1,1,0,0,0,2015,9,"Minor Injury"
38.938687,-76.990269,"Ward 5",0,1,1,0,0,0,2015,9,"Minor Injury"
38.936372,-77.021292,"Ward 1",0,1,2,0,0,0,2015,9,"Minor Injury"
38.92802,-77.023151,"Ward 1",0,1,1,0,0,0,2015,9,"Minor Injury"
38.89567,-77.004638,"Ward 6",0,1,2,0,0,0,2015,9,"Minor Injury"
38.932886,-76.984321,"Ward 5",0,1,3,0,0,0,2015,9,"Major Injury"
38.896329,-76.947997,"Ward 7",0,1,1,0,0,0,2021,8,"Minor Injury"
38.948966,-77.03283,"Ward 4",0,1,1,0,0,0,2015,9,"Minor Injury"
38.901178,-77.026893,"Ward 2",0,1,2,0,0,0,2015,9,"Minor Injury"
38.947553,-77.032537,"Ward 4",0,1,1,0,0,0,2015,9,"Minor Injury"
38.903679,-77.044873,"Ward 2",0,1,2,0,0,0,2015,9,"Minor Injury"
38.938805,-77.085062,"Ward 3",0,1,2,0,0,0,2015,9,"Minor Injury"
38.91626,-77.02189,"Ward 1",0,1,1,0,0,0,2021,8,"Minor Injury"
38.937287,-77.073793,"Ward 3",0,1,1,0,0,0,2015,9,"Minor Injury"
38.908557,-77.032608,"Ward 2",0,1,2,0,0,0,2015,9,"Major Injury"
38.900246,-77.033626,"Ward 2",0,1,1,0,0,0,2015,9,"Major Injury"
38.891961,-77.016448,"Ward 6",0,1,1,0,0,0,2015,9,"Minor Injury"
38.905339,-77.034566,"Ward 2",0,1,1,0,0,0,2015,9,"Minor Injury"
38.904908,-77.032506,"Ward 2",0,1,1,0,0,0,2015,9,"Minor Injury"
38.876367,-77.017535,"Ward 6",0,1,1,0,0,0,2015,9,"Minor Injury"
38.892195,-76.951302,"Ward 7",0,1,1,0,0,0,2015,9,"Minor Injury"
38.913632,-77.034849,"Ward 2",0,1,1,0,0,0,2015,9,"Minor Injury"
38.915582,-77.023977,"Ward 1",0,1,2,0,0,0,2015,9,"Minor Injury"
38.900888,-77.024382,"Ward 2",0,1,2,0,0,0,2015,9,"Minor Injury"
38.891868,-76.93908,"Ward 7",0,1,1,0,0,0,2015,9,"Minor Injury"
38.932298,-76.992397,"Ward 5",0,1,1,0,0,0,2015,9,"Minor Injury"
38.922549,-77.074697,"Ward 3",0,1,1,0,0,0,2015,9,"Minor Injury"
38.902471,-77.007856,"Ward 6",0,1,1,0,0,0,2015,10,"Minor Injury"
38.866289,-76.983107,"Ward 8",0,1,1,0,0,0,2015,9,"Minor Injury"
38.897356,-76.985686,"Ward 6",0,1,1,0,0,0,2015,9,"Minor Injury"
38.902517,-77.012171,"Ward 6",0,1,2,0,0,0,2015,9,"Minor Injury"
38.927849,-77.026058,"Ward 1",0,1,1,0,0,0,2015,9,"Minor Injury"
38.914522,-77.045952,"Ward 2",0,1,2,0,0,0,2015,9,"Minor Injury"
38.919122,-77.036567,"Ward 1",0,1,1,0,0,0,2015,9,"Major Injury"
38.89813,-77.002261,"Ward 6",0,1,3,0,0,0,2015,9,"Minor Injury"
38.925652,-77.003559,"Ward 5",0,1,1,0,0,0,2015,9,"Minor Injury"
38.903578,-77.019937,"Ward 2",0,1,1,0,0,0,2015,9,"Major Injury"
38.911731,-77.012642,"Ward 5",0,1,1,0,0,0,2015,9,"Minor Injury"
38.906563,-76.998434,"Ward 5",0,1,1,0,0,0,2015,9,"Minor Injury"
38.896115,-77.012212,"Ward 6",0,1,1,0,0,0,2015,9,"Minor Injury"
38.920064,-77.031941,"Ward 1",0,1,1,0,0,0,2015,9,"Major Injury"
38.906533,-77.010241,"Ward 6",0,1,1,0,0,0,2015,9,"Minor Injury"
38.949664,-77.07334,"Ward 3",0,1,1,0,0,0,2015,10,"Minor Injury"
38.917001,-77.035512,"Ward 2",0,1,2,0,0,0,2015,10,"Minor Injury"
38.915537,-77.034631,"Ward 2",0,1,2,0,0,0,2015,10,"Minor Injury"
38.932327,-76.989928,"Ward 5",0,1,2,0,0,0,2015,10,"Minor Injury"
38.929166,-77.018076,"Ward 1",0,1,1,0,0,0,2015,10,"Minor Injury"
38.947814,-77.032823,"Ward 4",0,1,2,0,0,0,2015,10,"Major Injury"
38.897703,-76.969513,"Ward 7",0,1,1,0,0,0,2015,10,"Major Injury"
38.943577,-77.018902,"Ward 4",0,1,2,0,0,0,2015,10,"Minor Injury"
38.91483,-77.023967,"Ward 1",0,1,1,0,0,0,2015,10,"Minor Injury"
38.930018,-77.02337,"Ward 1",0,1,1,0,0,0,2015,10,"Minor Injury"
38.912797,-77.002636,"Ward 5",0,1,1,0,0,0,2015,10,"Major Injury"
38.867692,-76.982231,"Ward 8",0,1,1,0,0,0,2015,10,"Minor Injury"
38.929479,-77.037469,"Ward 1",0,1,2,0,0,0,2015,10,"Minor Injury"
38.90524,-77.051428,"Ward 2",0,1,1,0,0,0,2015,10,"Minor Injury"
38.942909,-77.025163,"Ward 4",0,1,1,0,0,0,2015,10,"Minor Injury"
38.89734,-77.019901,"Ward 2",0,1,1,0,0,0,2015,10,"Major Injury"
38.920833,-77.027036,"Ward 1",0,1,1,0,0,0,2015,10,"Minor Injury"
38.912606,-77.072316,"Ward 2",0,1,2,0,0,0,2015,10,"Minor Injury"
38.905664,-77.041125,"Ward 2",0,1,1,0,0,0,2015,10,"Minor Injury"
38.904168,-77.021914,"Ward 2",0,1,1,0,0,0,2015,10,"Minor Injury"
38.90742,-77.042209,"Ward 2",0,1,1,0,0,0,2015,10,"Minor Injury"
38.909369,-77.005251,"Ward 5",0,1,1,0,0,0,2015,10,"Minor Injury"
38.896919,-76.960262,"Ward 7",0,1,2,0,0,0,2015,10,"Minor Injury"
38.902198,-77.016174,"Ward 6",0,1,1,0,0,0,2015,10,"Minor Injury"
38.930971,-77.023499,"Ward 1",0,1,1,0,0,0,2015,10,"Minor Injury"
38.936921,-77.08458,"Ward 3",0,1,1,0,0,0,2015,10,"Minor Injury"
38.902521,-77.019907,"Ward 2",0,1,1,0,0,0,2015,10,"Minor Injury"
38.906327,-77.047824,"Ward 2",0,1,2,0,0,0,2015,10,"Unknown Injury"
38.905201,-77.060162,"Ward 2",0,1,1,0,0,0,2015,10,"Minor Injury"
38.941705,-77.076495,"Ward 3",0,1,1,0,0,0,2015,10,"Unknown Injury"
38.901628,-76.987596,"Ward 6",0,1,2,0,0,0,2015,10,"Minor Injury"
38.926932,-77.006212,"Ward 5",0,1,1,0,0,0,2015,10,"Minor Injury"
38.909642,-77.036524,"Ward 2",0,1,1,0,0,0,2015,10,"Unknown Injury"
38.905649,-77.019704,"Ward 2",0,2,1,0,0,0,2015,10,"Minor Injury"
38.946802,-77.078311,"Ward 3",0,1,2,0,0,0,2015,10,"Minor Injury"
38.930714,-77.027111,"Ward 1",0,1,0,0,0,0,2015,10,"Minor Injury"
38.905654,-77.036534,"Ward 2",0,1,1,0,0,0,2015,10,"Minor Injury"
38.895133,-76.94916,"Ward 7",0,1,1,0,0,0,2015,11,"Minor Injury"
38.924353,-77.009022,"Ward 5",0,1,1,0,0,0,2015,11,"Minor Injury"
38.898782,-77.033642,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.916715,-77.033165,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.910116,-76.931408,"Ward 7",0,1,1,0,0,0,2015,11,"Major Injury"
38.925755,-76.983869,"Ward 5",0,1,1,0,0,0,2015,11,"Minor Injury"
38.90724,-77.027036,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.902522,-77.029626,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.936033,-77.036773,"Ward 1",0,1,1,0,0,0,2015,11,"Minor Injury"
38.920064,-77.031941,"Ward 1",0,1,1,0,0,0,2015,11,"Minor Injury"
38.898317,-77.031955,"Ward 2",0,1,1,0,0,0,2015,11,"Unknown Injury"
38.901796,-77.022476,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.916448,-77.032249,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.908897,-77.004593,"Ward 5",0,1,1,0,0,0,2015,11,"Minor Injury"
38.90235,-76.981916,"Ward 5",0,1,2,0,0,0,2015,11,"Minor Injury"
38.903743,-77.0449,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.915774,-77.031919,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.952923,-77.027534,"Ward 4",0,1,1,0,0,0,2015,11,"Minor Injury"
38.897345,-77.015238,"Ward 6",0,1,1,0,0,0,2015,11,"Minor Injury"
38.912361,-77.036547,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.960576,-77.085629,"Ward 3",0,1,1,0,0,0,2021,8,"Minor Injury"
38.845904,-76.983433,"Ward 8",0,1,1,0,0,0,2015,11,"Minor Injury"
38.839118,-76.993686,"Ward 8",1,1,1,0,0,0,2015,11,"Fatality"
38.908572,-77.025988,"Ward 2",0,1,2,0,0,0,2015,11,"Minor Injury"
38.89402,-77.024805,"Ward 2",0,1,0,0,0,0,2015,11,"Minor Injury"
38.920264,-77.049596,"Ward 1",0,1,1,0,0,0,2015,12,"Unknown Injury"
38.913037,-77.019901,"Ward 2",0,1,1,0,0,0,2016,1,"Minor Injury"
38.916947,-77.096039,"Ward 3",0,1,1,0,0,0,2016,1,"Minor Injury"
38.947922,-77.099692,"Ward 3",0,1,1,0,0,0,2015,11,"Minor Injury"
38.913259,-77.014935,"Ward 5",0,1,1,0,0,0,2015,12,"Unknown Injury"
38.940803,-77.027225,"Ward 4",0,1,1,0,0,0,2015,12,"Minor Injury"
38.936296,-77.083614,"Ward 3",0,1,1,0,0,0,2016,1,"Minor Injury"
38.902808,-77.023089,"Ward 2",0,1,2,0,0,0,2015,12,"Major Injury"
38.926519,-77.009492,"Ward 5",0,1,1,0,0,0,2015,12,"Minor Injury"
38.925868,-77.037589,"Ward 1",0,1,1,0,0,0,2015,12,"Minor Injury"
38.915671,-77.036534,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.929603,-77.03273,"Ward 1",0,1,1,0,0,0,2015,12,"Minor Injury"
38.903742,-77.043689,"Ward 2",0,2,2,0,0,0,2015,12,"Minor Injury"
38.903938,-77.011379,"Ward 6",0,1,2,0,0,0,2015,12,"Minor Injury"
38.908496,-77.03198,"Ward 2",0,1,3,0,0,0,2016,1,"Minor Injury"
38.906825,-77.063036,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.902515,-77.003569,"Ward 6",0,1,1,0,0,0,2015,11,"Minor Injury"
38.902523,-77.031955,"Ward 2",0,1,1,0,0,0,2015,11,"Minor Injury"
38.88601,-77.000636,"Ward 6",0,1,1,0,0,0,2015,12,"Minor Injury"
38.909634,-77.05042,"Ward 2",0,1,1,0,0,0,2015,12,"Minor Injury"
38.946672,-77.032732,"Ward 4",0,1,1,0,0,0,2015,12,"Minor Injury"
38.907752,-77.032162,"Ward 2",0,1,2,0,0,0,2015,12,"Unknown Injury"
38.907235,-77.01217,"Ward 5",0,1,1,0,0,0,2015,12,"Unknown Injury"
38.905601,-77.036518,"Ward 2",0,1,1,0,0,0,2015,12,"Minor Injury"
38.933658,-76.988892,"Ward 5",0,1,1,0,0,0,2016,1,"Minor Injury"
38.902897,-77.02963,"Ward 2",0,1,1,0,0,0,2015,12,"Major Injury"
38.923665,-77.075435,"Ward 3",0,1,2,0,0,0,2015,12,"Minor Injury"
38.880762,-77.026355,"Ward 6",0,1,1,0,0,0,2015,12,"Minor Injury"
38.843146,-76.997676,"Ward 8",0,1,1,0,0,0,2015,11,"Minor Injury"
38.93371,-77.057163,"Ward 3",0,1,1,0,0,0,2015,11,"Minor Injury"
38.935081,-76.979768,"Ward 5",0,1,1,0,0,0,2015,12,"Unknown Injury"
38.937379,-77.033233,"Ward 4",0,1,1,0,0,0,2015,12,"Minor Injury"
38.9245,-77.025502,"Ward 1",0,1,1,0,0,0,2015,11,"Major Injury"
38.903926,-77.067407,"Ward 2",0,1,1,0,0,0,2015,12,"Minor Injury"
38.955176,-77.026785,"Ward 4",0,1,1,0,0,0,2015,11,"Minor Injury"
38.942054,-77.0192,"Ward 4",0,1,1,0,0,0,2015,11,"Minor Injury"
38.872921,-76.970655,"Ward 7",0,1,1,0,0,0,2015,12,"Minor Injury"
38.909836,-77.031917,"Ward 2",0,1,2,0,0,0,2015,12,"Minor Injury"
38.901928,-77.048494,"Ward 2",0,1,1,0,0,0,2015,12,"Minor Injury"
38.898848,-77.027062,"Ward 2",0,1,1,0,0,0,2015,12,"Minor Injury"
38.927398,-77.033257,"Ward 1",0,1,1,0,0,0,2015,11,"Minor Injury"
38.92503,-77.038584,"Ward 1",0,1,1,0,0,0,2015,12,"Minor Injury"
38.898782,-77.012443,"Ward 6",0,1,1,0,0,0,2015,12,"Minor Injury"
38.866421,-76.983186,"Ward 7",0,1,2,0,0,0,2016,1,"Minor Injury"
38.906196,-77.02703,"Ward 2",0,1,1,0,0,0,2016,2,"Unknown Injury"
38.901422,-77.040286,"Ward 2",0,1,1,0,1,0,2016,2,"Minor Injury"
38.912471,-77.066024,"Ward 2",0,1,1,0,0,0,2016,2,"Minor Injury"
38.919028,-77.03656,"Ward 1",0,1,1,0,0,0,2016,2,"Minor Injury"
38.917821,-77.041648,"Ward 1",0,1,1,0,0,0,2016,2,"Minor Injury"
38.958518,-77.022414,"Ward 4",0,1,1,0,0,0,2016,2,"Minor Injury"
38.908883,-77.041615,"Ward 2",0,1,1,0,0,0,2016,2,"Minor Injury"
38.894595,-77.039469,"Ward 2",0,1,2,0,0,0,2016,2,"Major Injury"
38.901319,-76.993784,"Ward 6",0,1,1,0,0,0,2016,2,"Minor Injury"
38.896066,-77.009077,"Ward 6",0,1,1,0,0,0,2016,2,"Minor Injury"
38.941348,-77.090609,"Ward 3",0,1,2,0,0,0,2016,2,"Minor Injury"
38.902356,-77.029623,"Ward 2",0,1,1,0,0,0,2016,1,"Minor Injury"
38.915565,-77.000606,"Ward 5",0,1,1,0,0,0,2016,1,"Minor Injury"
38.903379,-77.033422,"Ward 2",0,1,1,0,0,0,2016,2,"Minor Injury"
38.899871,-77.029665,"Ward 2",0,1,1,0,0,0,2016,2,"Major Injury"
38.917554,-77.041698,"Ward 1",0,1,2,0,0,0,2016,1,"Minor Injury"
38.915619,-77.01197,"Ward 5",0,1,1,0,0,0,2016,1,"Minor Injury"
38.931863,-77.029499,"Ward 1",0,1,1,0,0,0,2016,2,"Minor Injury"
38.910153,-77.034509,"Ward 2",0,1,1,0,0,0,2016,2,"Minor Injury"
38.902914,-77.01891,"Ward 6",0,1,1,0,0,0,2016,2,"Minor Injury"
38.88583,-77.012615,"Ward 2",0,1,2,0,0,0,2016,2,"Minor Injury"
38.914089,-77.02962,"Ward 1",0,1,2,0,0,0,2016,1,"Minor Injury"
38.917571,-77.031951,"Ward 1",0,1,2,0,0,0,2016,2,"Minor Injury"
38.923013,-77.022341,"Ward 1",0,1,1,0,0,0,2016,2,"Minor Injury"
38.928054,-77.032654,"Ward 1",0,1,1,0,0,0,2016,3,"Minor Injury"
38.91409,-77.03017,"Ward 1",0,1,1,0,0,0,2021,8,"Minor Injury"
38.881013,-77.027,"Ward 6",0,1,1,0,0,0,2021,8,"Minor Injury"
38.912526,-77.020937,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.845696,-76.9976,"Ward 8",0,1,1,0,0,0,2016,4,"Minor Injury"
38.905314,-77.064948,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.93279,-77.023657,"Ward 1",0,1,1,0,0,0,2016,4,"Minor Injury"
38.930434,-77.032692,"Ward 1",0,1,1,0,0,0,2016,4,"Minor Injury"
38.907436,-77.045492,"Ward 2",0,1,2,0,0,0,2016,4,"Minor Injury"
38.910135,-77.034833,"Ward 2",0,1,1,0,0,0,2016,3,"Major Injury"
38.907318,-77.00099,"Ward 5",0,1,1,0,0,0,2016,3,"Minor Injury"
38.900142,-77.044904,"Ward 2",0,1,2,0,0,0,2016,3,"Minor Injury"
38.909497,-77.0319,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.825886,-76.995887,"Ward 8",0,1,2,0,0,0,2016,3,"Minor Injury"
38.900333,-77.023967,"Ward 2",0,1,1,0,0,0,2016,4,"Major Injury"
38.902199,-77.013672,"Ward 6",0,1,1,0,0,0,2016,4,"Major Injury"
38.90029,-77.016297,"Ward 6",0,1,1,0,0,0,2016,4,"Minor Injury"
38.891752,-77.016499,"Ward 6",0,1,1,0,0,0,2016,3,"Minor Injury"
38.912046,-77.011577,"Ward 5",0,1,1,0,0,0,2016,3,"Minor Injury"
38.88494,-77.01993,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.902625,-77.054969,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.918475,-77.03189,"Ward 1",0,1,1,0,0,0,2016,4,"Minor Injury"
38.883232,-77.021871,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.931185,-76.971464,"Ward 5",0,1,3,0,0,0,2016,3,"Major Injury"
38.916293,-77.038611,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.928939,-77.01774,"Ward 1",0,1,1,0,0,0,2016,4,"Minor Injury"
38.902158,-77.050629,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.929329,-77.032711,"Ward 1",0,1,1,0,0,0,2016,4,"Minor Injury"
38.896538,-77.00804,"Ward 6",0,1,1,0,0,0,2016,3,"Minor Injury"
38.933683,-77.032679,"Ward 1",0,1,2,0,0,0,2016,3,"Minor Injury"
38.909646,-77.028083,"Ward 2",0,1,2,0,0,0,2016,3,"Minor Injury"
38.949868,-77.028463,"Ward 4",0,1,1,0,0,0,2016,3,"Minor Injury"
38.929157,-77.032744,"Ward 1",0,1,2,0,0,0,2016,3,"Unknown Injury"
38.914489,-77.034789,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.892301,-77.013012,"Ward 6",0,1,2,0,0,0,2016,4,"Major Injury"
38.893531,-77.039468,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.894765,-77.007233,"Ward 6",0,2,1,0,0,0,2016,4,"Minor Injury"
38.926452,-77.008405,"Ward 5",0,1,1,0,0,0,2016,3,"Minor Injury"
38.934013,-76.965378,"Ward 5",0,1,1,0,0,0,2016,3,"Minor Injury"
38.900867,-77.023977,"Ward 2",0,1,2,0,0,0,2016,3,"Minor Injury"
38.903695,-77.041707,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.946333,-76.977681,"Ward 5",0,1,1,0,0,0,2016,4,"Minor Injury"
38.91347,-77.041694,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.902037,-77.040045,"Ward 2",0,1,2,0,0,0,2016,3,"Minor Injury"
38.905648,-77.014255,"Ward 6",0,1,1,0,0,0,2016,3,"Minor Injury"
38.900393,-77.012113,"Ward 6",0,1,1,0,0,0,2016,3,"Minor Injury"
38.907302,-77.009401,"Ward 5",0,1,1,0,0,0,2016,4,"Unknown Injury"
38.832542,-76.991259,"Ward 8",0,1,1,1,0,0,2016,4,"Minor Injury"
38.900692,-77.0284,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.903898,-77.032968,"Ward 2",0,1,1,0,0,0,2016,3,"Minor Injury"
38.942028,-77.020068,"Ward 4",0,1,1,0,0,0,2016,4,"Major Injury"
38.919097,-77.036632,"Ward 1",0,1,1,0,0,0,2016,4,"Minor Injury"
38.916559,-77.022228,"Ward 1",0,2,1,0,0,0,2016,3,"Minor Injury"
38.912924,-77.012211,"Ward 5",0,1,1,0,0,0,2016,3,"Minor Injury"
38.940054,-77.025083,"Ward 4",0,1,1,0,0,0,2016,3,"Minor Injury"
38.9038,-77.034909,"Ward 2",0,1,0,0,0,0,2016,3,"Minor Injury"
38.892845,-76.999049,"Ward 6",0,1,1,0,0,0,2016,3,"Minor Injury"
38.891459,-76.941402,"Ward 7",0,1,1,0,0,0,2016,4,"Unknown Injury"
38.903908,-77.034591,"Ward 2",0,1,1,0,0,0,2016,4,"Major Injury"
38.905065,-77.06783,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.899725,-76.933756,"Ward 7",0,1,2,0,0,0,2016,4,"Minor Injury"
38.911649,-77.048621,"Ward 2",0,1,1,0,0,0,2016,5,"Unknown Injury"
38.894385,-77.026023,"Ward 2",0,2,1,0,0,0,2016,4,"Minor Injury"
38.908518,-77.012164,"Ward 5",0,1,1,0,0,0,2016,4,"Minor Injury"
38.905638,-77.029657,"Ward 2",0,1,2,0,0,0,2016,4,"Major Injury"
38.905191,-77.061184,"Ward 2",0,1,1,0,0,0,2016,5,"Minor Injury"
38.92876,-77.026288,"Ward 1",0,1,1,0,0,0,2016,5,"Minor Injury"
38.879885,-76.984224,"Ward 6",0,1,1,0,0,0,2016,5,"Minor Injury"
38.926945,-77.037457,"Ward 1",0,1,1,0,0,0,2016,5,"Minor Injury"
38.896311,-77.010113,"Ward 6",0,1,2,1,0,0,2016,4,"Minor Injury"
38.927838,-77.027394,"Ward 1",0,1,1,0,0,0,2016,5,"Minor Injury"
38.931695,-76.970713,"Ward 5",0,1,1,0,0,0,2016,5,"Minor Injury"
38.896776,-76.993753,"Ward 6",0,1,1,0,1,0,2016,5,"Minor Injury"
38.94817,-77.026763,"Ward 4",0,1,1,0,0,0,2016,5,"Minor Injury"
38.909442,-77.027065,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.937749,-77.060024,"Ward 3",0,1,1,0,0,0,2016,4,"Minor Injury"
38.93777,-77.033091,"Ward 4",0,1,1,0,0,0,2016,5,"Minor Injury"
38.905954,-77.005902,"Ward 6",0,1,1,0,0,0,2016,5,"Minor Injury"
38.886887,-76.955009,"Ward 7",0,1,1,0,0,0,2016,5,"Minor Injury"
38.905644,-77.02756,"Ward 2",0,1,1,0,0,0,2016,5,"Minor Injury"
38.889783,-77.003174,"Ward 6",0,1,1,0,0,0,2016,5,"Minor Injury"
38.905085,-77.067084,"Ward 2",0,1,1,0,0,0,2016,4,"Minor Injury"
38.917637,-76.970036,"Ward 5",0,1,1,0,0,0,2016,4,"Minor Injury"
38.94288,-77.025859,"Ward 4",0,1,1,0,0,0,2016,4,"Minor Injury"
